Address Space - ETROC2:
PeriStat0 - 0b00100110 to 0b10100110
SEU Counter 0 - 0b11001100 to 0b00111010
SEU Counter 1 - 0b00000000 to 0b00000001
PixStat5 Pixel 11,7 - 0b00000000 to 0b00001101
PixStat1 Pixel 12,7 - 0b11001110 to 0b11100110
PixStat2 Pixel 12,7 - 0b10100000 to 0b10100010
PixStat6 Pixel 12,7 - 0b00000001 to 0b00001001
PixStat1 Pixel 13,7 - 0b11000100 to 0b11000000
PixStat2 Pixel 13,7 - 0b00011001 to 0b00001000
PixStat3 Pixel 13,7 - 0b11000001 to 0b11000000
PixStat5 Pixel 14,7 - 0b00000100 to 0b00100100
PixStat1 Pixel 3,8 - 0b11001000 to 0b11000000
PixStat1 Pixel 5,8 - 0b11000110 to 0b01000110
PixStat1 Pixel 6,8 - 0b11000111 to 0b10000101
PixStat2 Pixel 6,8 - 0b10011010 to 0b00010010
PixStat1 Pixel 7,8 - 0b11000110 to 0b11000101
PixStat1 Pixel 8,8 - 0b01000110 to 0b11000110
PixStat2 Pixel 8,8 - 0b11001011 to 0b11000011
PixStat3 Pixel 8,8 - 0b11000001 to 0b11000011
PixStat2 Pixel 9,8 - 0b10100111 to 0b00100111
PixStat5 Pixel 9,8 - 0b00000000 to 0b00001000
PixStat6 Pixel 9,8 - 0b00000000 to 0b10000000
PixStat1 Pixel 10,8 - 0b11000110 to 0b11010110
PixStat1 Pixel 11,8 - 0b11000100 to 0b11100101
PixStat2 Pixel 11,8 - 0b10011110 to 0b10001000
PixStat5 Pixel 11,8 - 0b00000000 to 0b00100000
PixStat1 Pixel 12,8 - 0b10000111 to 0b11000011
PixStat2 Pixel 12,8 - 0b10010010 to 0b00010010
PixStat2 Pixel 13,8 - 0b10011101 to 0b10010100
PixStat5 Pixel 13,8 - 0b00000000 to 0b00000100
PixStat6 Pixel 13,8 - 0b10000000 to 0b10100000
PixStat1 Pixel 14,8 - 0b11001000 to 0b11100000
PixStat2 Pixel 14,8 - 0b10100000 to 0b00100000
PixStat5 Pixel 14,8 - 0b00000000 to 0b00000001
PixStat5 Pixel 2,9 - 0b00000000 to 0b00001000
PixStat1 Pixel 3,9 - 0b11001010 to 0b11000110
PixStat2 Pixel 3,9 - 0b10011100 to 0b10011000
PixStat3 Pixel 3,9 - 0b11000001 to 0b11000011
PixStat2 Pixel 4,9 - 0b10011011 to 0b10011111
PixStat5 Pixel 4,9 - 0b00000000 to 0b00000001
PixStat6 Pixel 4,9 - 0b00000000 to 0b00001000
PixStat1 Pixel 6,9 - 0b00000110 to 0b00000010
PixStat2 Pixel 7,9 - 0b10011100 to 0b10001100
PixStat1 Pixel 8,9 - 0b01001110 to 0b00001110
PixStat2 Pixel 8,9 - 0b10010101 to 0b00010100
PixStat5 Pixel 8,9 - 0b00100100 to 0b01000110
PixStat1 Pixel 9,9 - 0b11000110 to 0b01000110
PixStat2 Pixel 9,9 - 0b10010010 to 0b00010010
PixStat1 Pixel 10,9 - 0b01000110 to 0b01100110
PixStat3 Pixel 10,9 - 0b11000001 to 0b11000000
PixStat6 Pixel 10,9 - 0b00000000 to 0b01000000
PixStat1 Pixel 11,9 - 0b11000110 to 0b00000100
PixStat2 Pixel 11,9 - 0b10011100 to 0b00011100
PixStat5 Pixel 11,9 - 0b00000000 to 0b00100000
PixStat1 Pixel 12,9 - 0b11001011 to 0b11000011
PixStat2 Pixel 12,9 - 0b00011010 to 0b00001000
PixStat6 Pixel 12,9 - 0b01000001 to 0b00000000
PixStat1 Pixel 13,9 - 0b10000110 to 0b11000010
PixStat2 Pixel 13,9 - 0b00011001 to 0b00010001
PixStat2 Pixel 0,10 - 0b10011010 to 0b10010010
PixStat2 Pixel 2,10 - 0b10011011 to 0b00001011
PixStat2 Pixel 3,10 - 0b10100001 to 0b10100000
PixStat5 Pixel 3,10 - 0b00001000 to 0b00011000
PixStat6 Pixel 4,10 - 0b00000000 to 0b00000001
PixStat2 Pixel 5,10 - 0b10010000 to 0b10000000
PixStat1 Pixel 6,10 - 0b10000111 to 0b00000111
PixStat1 Pixel 7,10 - 0b11000100 to 0b10000100
PixStat2 Pixel 7,10 - 0b10010111 to 0b00010111
PixStat5 Pixel 7,10 - 0b00010000 to 0b00011000
PixStat6 Pixel 7,10 - 0b00000000 to 0b00001000
PixStat1 Pixel 8,10 - 0b11000110 to 0b11000100
PixStat2 Pixel 8,10 - 0b10011011 to 0b10011010
PixStat2 Pixel 9,10 - 0b00100010 to 0b10100010
PixStat1 Pixel 11,10 - 0b11001000 to 0b01001000
PixStat5 Pixel 12,10 - 0b00000000 to 0b01000000
PixStat2 Pixel 13,10 - 0b10011110 to 0b10001110
PixStat5 Pixel 13,10 - 0b00000000 to 0b10000100
PixStat2 Pixel 14,10 - 0b10011110 to 0b10000110
PixStat5 Pixel 14,10 - 0b00000000 to 0b00010000
PixStat6 Pixel 0,11 - 0b00000000 to 0b00000100
PixStat2 Pixel 2,11 - 0b00011111 to 0b00011011
PixStat6 Pixel 3,11 - 0b00000000 to 0b00000010
PixStat1 Pixel 4,11 - 0b11000110 to 0b10000100
PixStat1 Pixel 5,11 - 0b11000110 to 0b00000100
PixStat5 Pixel 5,11 - 0b00000000 to 0b00000010
PixStat6 Pixel 5,11 - 0b00000100 to 0b00010100
PixStat6 Pixel 6,11 - 0b00100000 to 0b00000000
PixStat1 Pixel 8,11 - 0b11000110 to 0b01000010
PixStat2 Pixel 8,11 - 0b10001110 to 0b10000000
PixStat5 Pixel 8,11 - 0b00000000 to 0b10000000
PixStat1 Pixel 10,11 - 0b11000110 to 0b11010110
PixStat2 Pixel 10,11 - 0b10010001 to 0b00010001
PixStat6 Pixel 10,11 - 0b00000000 to 0b01000000
PixStat5 Pixel 11,11 - 0b00000000 to 0b00000100
PixStat1 Pixel 12,11 - 0b10000110 to 0b00010110
PixStat3 Pixel 14,11 - 0b11000001 to 0b11000000
PixStat5 Pixel 14,11 - 0b00000000 to 0b00100000
PixStat1 Pixel 0,12 - 0b11001000 to 0b00001000
PixStat1 Pixel 2,12 - 0b11001000 to 0b10100000
PixStat2 Pixel 2,12 - 0b10010001 to 0b00010001
PixStat1 Pixel 4,12 - 0b11001000 to 0b10001000
PixStat2 Pixel 4,12 - 0b10010010 to 0b10010011
PixStat1 Pixel 5,12 - 0b11001000 to 0b10001000
PixStat2 Pixel 5,12 - 0b10011100 to 0b10001100
PixStat2 Pixel 7,12 - 0b10010011 to 0b10011010
PixStat2 Pixel 8,12 - 0b10010111 to 0b10010110
PixStat5 Pixel 8,12 - 0b00000100 to 0b00000000
PixStat6 Pixel 8,12 - 0b00000000 to 0b11000000
PixStat2 Pixel 10,12 - 0b10010010 to 0b10010000
PixStat3 Pixel 10,12 - 0b11000001 to 0b11000000
PixStat6 Pixel 10,12 - 0b00000001 to 0b00000000
PixStat1 Pixel 11,12 - 0b11000110 to 0b01000101
PixStat6 Pixel 11,12 - 0b00000000 to 0b00010000
PixStat2 Pixel 12,12 - 0b10110000 to 0b10100000
PixStat2 Pixel 13,12 - 0b00010101 to 0b00010000
PixStat5 Pixel 13,12 - 0b01001000 to 0b01000000
PixStat6 Pixel 13,12 - 0b00000000 to 0b00000100
PixStat1 Pixel 14,12 - 0b11000110 to 0b00000110
PixStat2 Pixel 14,12 - 0b10010001 to 0b10011001
PixStat1 Pixel 1,13 - 0b11001000 to 0b01001000
PixStat1 Pixel 2,13 - 0b11000110 to 0b11000100
PixStat3 Pixel 2,13 - 0b11000011 to 0b11000001
PixStat1 Pixel 5,13 - 0b11000010 to 0b10000010
PixStat1 Pixel 8,13 - 0b11101000 to 0b01101000
PixStat6 Pixel 9,13 - 0b00000000 to 0b00000001
PixStat3 Pixel 10,13 - 0b11000001 to 0b11000000
PixStat2 Pixel 11,13 - 0b10000011 to 0b10000001
PixStat1 Pixel 12,13 - 0b11000110 to 0b11000100
PixStat2 Pixel 12,13 - 0b10010001 to 0b10000001
PixStat1 Pixel 14,13 - 0b11000000 to 0b10000000
PixStat5 Pixel 14,13 - 0b00000000 to 0b00000100
PixStat1 Pixel 0,14 - 0b11001010 to 0b00001010
PixStat1 Pixel 3,14 - 0b11000110 to 0b10000110
PixStat6 Pixel 3,14 - 0b00000000 to 0b00000001
PixStat1 Pixel 6,14 - 0b11000110 to 0b01000110
PixStat6 Pixel 8,14 - 0b00000000 to 0b01000000
PixStat1 Pixel 10,14 - 0b11000010 to 0b11000110
PixStat1 Pixel 11,14 - 0b11000010 to 0b00000110
PixStat3 Pixel 11,14 - 0b11000001 to 0b11000000
PixStat5 Pixel 8,15 - 0b00000000 to 0b00000100
