Address Space - ETROC2:
PeriStat0 - 0b10100100 to 0b00100100
SEU Counter 0 - 0b01101000 to 0b10100000
PixCfg19 Pixel 2,10 - 0b00111111 to 0b00111110
PixStat1 Pixel 0,3 - 0b11000110 to 0b10000110
PixStat2 Pixel 0,3 - 0b00011111 to 0b10011111
PixStat1 Pixel 1,3 - 0b11000110 to 0b10000110
PixStat2 Pixel 3,3 - 0b10011101 to 0b10011100
PixStat1 Pixel 7,3 - 0b10000110 to 0b10001110
PixStat1 Pixel 8,3 - 0b11000110 to 0b00000110
PixStat1 Pixel 9,3 - 0b11000010 to 0b00000010
PixStat2 Pixel 10,3 - 0b00010110 to 0b10010010
PixStat2 Pixel 11,3 - 0b00100011 to 0b00000011
PixStat2 Pixel 14,3 - 0b10010101 to 0b10010001
PixStat5 Pixel 14,3 - 0b00000000 to 0b00000010
PixStat6 Pixel 14,3 - 0b00000000 to 0b10000000
PixStat2 Pixel 0,4 - 0b10100011 to 0b10100010
PixStat5 Pixel 0,4 - 0b00000000 to 0b00010000
PixStat5 Pixel 3,4 - 0b00010000 to 0b00000000
PixStat1 Pixel 6,4 - 0b11000110 to 0b01000010
PixStat2 Pixel 6,4 - 0b10011001 to 0b10000001
PixStat3 Pixel 6,4 - 0b11000001 to 0b11000011
PixStat6 Pixel 6,4 - 0b00000000 to 0b00100000
PixStat1 Pixel 7,4 - 0b10000111 to 0b01000111
PixStat1 Pixel 9,4 - 0b11001000 to 0b10001000
PixStat3 Pixel 11,4 - 0b11000001 to 0b11000000
PixStat1 Pixel 12,4 - 0b11000110 to 0b11000111
PixStat1 Pixel 13,4 - 0b11001000 to 0b10001000
PixStat2 Pixel 13,4 - 0b10100001 to 0b10100000
PixStat1 Pixel 14,4 - 0b11000110 to 0b10000110
PixStat1 Pixel 15,4 - 0b11000110 to 0b11010110
PixStat1 Pixel 1,5 - 0b11101000 to 0b11001001
PixStat6 Pixel 3,5 - 0b00000100 to 0b01000100
PixStat1 Pixel 4,5 - 0b11000110 to 0b01000110
PixStat1 Pixel 6,5 - 0b01000110 to 0b11000110
PixStat2 Pixel 8,5 - 0b10100100 to 0b00100100
PixStat6 Pixel 8,5 - 0b00000000 to 0b00000010
PixStat1 Pixel 10,5 - 0b11000110 to 0b10000110
PixStat6 Pixel 10,5 - 0b00000000 to 0b00100001
PixStat2 Pixel 12,5 - 0b10010110 to 0b00010110
PixStat3 Pixel 13,5 - 0b11000001 to 0b11000000
PixStat1 Pixel 14,5 - 0b11000110 to 0b10000110
PixStat2 Pixel 14,5 - 0b10011110 to 0b10011010
PixStat1 Pixel 2,6 - 0b11001000 to 0b10101000
PixStat2 Pixel 2,6 - 0b10100011 to 0b00100011
PixStat6 Pixel 2,6 - 0b00000000 to 0b00000100
PixStat2 Pixel 3,6 - 0b10100010 to 0b10110010
PixStat3 Pixel 3,6 - 0b11000001 to 0b11000000
PixStat6 Pixel 3,6 - 0b00010000 to 0b00000000
PixStat1 Pixel 4,6 - 0b11000110 to 0b11000100
PixStat6 Pixel 4,6 - 0b00000001 to 0b00000000
PixStat5 Pixel 5,6 - 0b00000000 to 0b00100000
PixStat2 Pixel 6,6 - 0b10011111 to 0b10111111
PixStat1 Pixel 7,6 - 0b11001000 to 0b01001001
PixStat1 Pixel 8,6 - 0b00001000 to 0b00000000
PixStat5 Pixel 8,6 - 0b00000000 to 0b00000100
PixStat1 Pixel 9,6 - 0b11000110 to 0b10000111
PixStat1 Pixel 11,6 - 0b11000100 to 0b11000101
PixStat6 Pixel 12,6 - 0b00000000 to 0b00010000
PixStat5 Pixel 14,6 - 0b00000000 to 0b10000000
PixStat1 Pixel 3,7 - 0b11001000 to 0b10001010
PixStat1 Pixel 4,7 - 0b10000110 to 0b00000110
PixStat2 Pixel 8,7 - 0b11011000 to 0b01011000
PixStat1 Pixel 9,7 - 0b11000110 to 0b11100100
PixStat1 Pixel 10,7 - 0b01000110 to 0b00000110
PixStat6 Pixel 10,7 - 0b00000000 to 0b00010000
PixStat2 Pixel 11,7 - 0b10100001 to 0b10000000
PixStat6 Pixel 12,7 - 0b00000000 to 0b00000001
PixStat1 Pixel 13,7 - 0b01000100 to 0b11000100
PixStat5 Pixel 14,7 - 0b00000000 to 0b00000100
PixStat1 Pixel 3,8 - 0b11001010 to 0b11001000
PixStat6 Pixel 3,8 - 0b00100000 to 0b10100000
PixStat2 Pixel 4,8 - 0b10010111 to 0b10010011
PixStat5 Pixel 4,8 - 0b00000000 to 0b10000000
PixStat2 Pixel 7,8 - 0b10011111 to 0b10011101
PixStat2 Pixel 11,8 - 0b10100110 to 0b10010110
PixStat1 Pixel 13,8 - 0b00000110 to 0b00000010
PixStat6 Pixel 13,8 - 0b00000000 to 0b10000000
PixStat2 Pixel 2,9 - 0b10100110 to 0b00100110
PixStat1 Pixel 3,9 - 0b11001000 to 0b11001010
PixStat2 Pixel 3,9 - 0b10011110 to 0b10011100
PixStat1 Pixel 4,9 - 0b11000110 to 0b01000110
PixStat1 Pixel 5,9 - 0b11001000 to 0b11001001
PixStat6 Pixel 6,9 - 0b00000000 to 0b01000000
PixStat1 Pixel 8,9 - 0b11001110 to 0b01001110
PixStat5 Pixel 8,9 - 0b00000100 to 0b00100100
PixStat1 Pixel 12,9 - 0b11001000 to 0b11001001
PixStat2 Pixel 12,9 - 0b10011110 to 0b10011010
PixStat6 Pixel 12,9 - 0b00000000 to 0b01000000
PixStat1 Pixel 13,9 - 0b11000110 to 0b10000110
PixStat2 Pixel 13,9 - 0b10011001 to 0b00011001
PixStat1 Pixel 1,10 - 0b11001000 to 0b11001010
PixStat3 Pixel 4,10 - 0b11000001 to 0b11000000
PixStat1 Pixel 7,10 - 0b11000110 to 0b11000100
PixStat6 Pixel 8,10 - 0b00000000 to 0b01000000
PixStat1 Pixel 12,10 - 0b11000110 to 0b11000100
PixStat2 Pixel 13,10 - 0b10011111 to 0b10011110
PixStat2 Pixel 14,10 - 0b10011100 to 0b10011110
PixStat2 Pixel 1,11 - 0b10011010 to 0b10111010
PixStat1 Pixel 5,11 - 0b11000110 to 0b11000010
PixStat2 Pixel 5,11 - 0b10011110 to 0b10010110
PixStat6 Pixel 5,11 - 0b00000000 to 0b00000100
PixStat6 Pixel 6,11 - 0b00000000 to 0b00100000
PixStat2 Pixel 9,11 - 0b10100010 to 0b10100000
PixStat3 Pixel 10,11 - 0b11000001 to 0b11000000
PixStat1 Pixel 11,11 - 0b11001000 to 0b00001000
PixStat1 Pixel 13,11 - 0b11000110 to 0b00000110
PixStat2 Pixel 1,12 - 0b10010010 to 0b10000010
PixStat3 Pixel 5,12 - 0b11000001 to 0b11000000
PixStat1 Pixel 6,12 - 0b01001000 to 0b00001000
PixStat2 Pixel 6,12 - 0b10010000 to 0b10010100
PixStat1 Pixel 9,12 - 0b11000110 to 0b11000100
PixStat2 Pixel 11,12 - 0b10010001 to 0b10110001
PixStat2 Pixel 13,12 - 0b10010101 to 0b00010101
PixStat5 Pixel 13,12 - 0b00000000 to 0b01001000
PixStat1 Pixel 0,13 - 0b01001000 to 0b00001000
PixStat1 Pixel 7,13 - 0b11000110 to 0b01000110
PixStat2 Pixel 8,13 - 0b10010011 to 0b00010011
PixStat2 Pixel 9,13 - 0b10011000 to 0b10011010
PixStat2 Pixel 14,13 - 0b10011111 to 0b10011011
PixStat5 Pixel 1,14 - 0b00000000 to 0b00000001
PixStat5 Pixel 3,14 - 0b00000000 to 0b00000010
PixStat1 Pixel 8,14 - 0b11000110 to 0b11000010
PixStat6 Pixel 12,14 - 0b00000000 to 0b00000001
